method,cohort,station,fold_id,date,confidence,rpf,outcome,prob_day,pred_start,pred_end,true_start,true_end,proposed_mwh,required_mwh,correct_mwh,raw_min_mw,applied_min_mw,min_change_mw
m8,alpha,alpha_G,alpha_alpha_G,2024-02-22,controlled,1,AUTO_CORRECT,0.9972041845321655,48,54,45,59,1.625272,2.485002,1.625272,0.041502,-0.873062,-0.914564
m8,alpha,alpha_G,alpha_alpha_G,2024-02-23,controlled,0,AUTO_KEEP,0.00010556276538409293,-1,-1,-1,-1,0.0,0.0,0.0,2.249964,2.249964,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-02-24,controlled,0,AUTO_KEEP,8.458941010758281e-05,-1,-1,-1,-1,0.0,0.0,0.0,1.493453,1.493453,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-02-25,controlled,1,AUTO_CORRECT,0.9968829154968262,45,61,42,65,2.5683305,5.953812,2.5683305,0.092467,-1.405502,-1.497969
m8,alpha,alpha_G,alpha_alpha_G,2024-02-26,controlled,1,AUTO_CORRECT,0.9984978437423706,42,55,41,58,3.560847,3.3405389999999997,2.9577674999999997,0.075479,-0.980367,-1.055846
m8,alpha,alpha_G,alpha_alpha_G,2024-02-27,controlled,0,AUTO_KEEP,9.527790098218247e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.560696,2.560696,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-02-28,controlled,1,AUTO_KEEP,0.9998852014541626,-1,-1,46,56,0.0,4.32596,0.0,0.006236,0.006236,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-02-29,controlled,0,AUTO_KEEP,0.0002612575772218406,-1,-1,-1,-1,0.0,0.0,0.0,2.163518,2.163518,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-01,controlled,0,AUTO_KEEP,4.099563739146106e-06,-1,-1,-1,-1,0.0,0.0,0.0,6.049935,6.049935,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-02,controlled,0,AUTO_KEEP,1.847727435233537e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.471025,2.471025,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-03,controlled,1,AUTO_CORRECT,0.9992774128913879,53,53,44,59,0.312883,1.4689375,0.312883,0.033976,-0.625766,-0.659742
m8,alpha,alpha_G,alpha_alpha_G,2024-03-04,controlled,1,AUTO_KEEP,0.6696388125419617,-1,-1,64,64,0.0,0.136873,0.0,0.018063,0.018063,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-05,controlled,1,AUTO_CORRECT,0.9999722242355347,40,66,39,66,23.607415,24.304898,23.607415,0.012688,-2.71402,-2.726708
m8,alpha,alpha_G,alpha_alpha_G,2024-03-06,controlled,1,AUTO_CORRECT,0.9999213218688965,40,60,40,62,17.007406,17.678331,17.007406,0.166011,-2.457907,-2.623918
m8,alpha,alpha_G,alpha_alpha_G,2024-03-07,controlled,1,AUTO_CORRECT,0.9999850988388062,41,60,42,60,9.1502755,9.126406000000001,9.126406000000001,0.047524,-1.447864,-1.495388
m8,alpha,alpha_G,alpha_alpha_G,2024-03-08,controlled,1,AUTO_CORRECT,0.9999721050262451,48,62,47,63,7.855734000000001,8.4089245,7.855734000000001,0.004516,-1.510226,-1.514742
m8,alpha,alpha_G,alpha_alpha_G,2024-03-09,controlled,1,AUTO_CORRECT,0.9982971549034119,48,61,47,63,8.724279500000002,10.093869999999999,8.724279500000002,0.116766,-1.872568,-1.989334
m8,alpha,alpha_G,alpha_alpha_G,2024-03-10,controlled,1,AUTO_CORRECT,0.9999405145645142,48,58,45,62,6.5138855,7.919494,6.2922864999999994,0.058491,-1.711503,-1.769994
m8,alpha,alpha_G,alpha_alpha_G,2024-03-11,controlled,1,AUTO_CORRECT,0.9874509572982788,43,60,43,63,13.193242500000002,13.261840500000002,13.193242500000002,0.137196,-2.289961,-2.427157
m8,alpha,alpha_G,alpha_alpha_G,2024-03-12,controlled,1,AUTO_CORRECT,0.9999203681945801,39,60,39,61,14.332201499999998,14.370585999999998,14.332201499999998,0.046234,-2.019656,-2.06589
m8,alpha,alpha_G,alpha_alpha_G,2024-03-13,controlled,1,AUTO_CORRECT,0.9966320395469666,43,57,41,59,6.2841135,8.141414,5.403094500000001,0.019354,-2.110618,-2.129972
m8,alpha,alpha_G,alpha_alpha_G,2024-03-14,controlled,1,AUTO_CORRECT,0.9999914169311523,41,57,41,57,6.980735500000001,6.980735500000001,6.980735500000001,0.098273,-1.277122,-1.3753950000000001
m8,alpha,alpha_G,alpha_alpha_G,2024-03-15,controlled,1,AUTO_CORRECT,0.9947720170021057,50,53,44,58,1.8776220000000001,8.992865,1.768059,0.046664,-2.278779,-2.325443
m8,alpha,alpha_G,alpha_alpha_G,2024-03-16,controlled,1,AUTO_CORRECT,0.7284256815910339,54,55,52,61,2.5906945,8.575258,2.5906945,0.32127,-2.878956,-3.2002260000000002
m8,alpha,alpha_G,alpha_alpha_G,2024-03-17,controlled,1,AUTO_KEEP,0.9993929862976074,-1,-1,47,50,0.0,0.61695,0.0,0.020429,0.020429,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-18,controlled,1,AUTO_CORRECT,0.9979233145713806,55,55,59,63,0.970368,3.4704235000000003,0.0,0.030106,-1.940736,-1.970842
m8,alpha,alpha_G,alpha_alpha_G,2024-03-19,controlled,1,AUTO_CORRECT,0.9962071180343628,49,62,43,64,14.761636499999998,15.745873500000002,14.761636499999998,0.031826,-2.648648,-2.6804740000000002
m8,alpha,alpha_G,alpha_alpha_G,2024-03-20,controlled,0,AUTO_KEEP,6.7530727392295375e-06,-1,-1,-1,-1,0.0,0.0,0.0,2.172334,2.172334,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-21,controlled,1,AUTO_CORRECT,0.9994184970855713,45,64,44,67,6.5051760000000005,12.672200499999997,4.9381795,0.0243,-2.534462,-2.558762
m8,alpha,alpha_G,alpha_alpha_G,2024-03-22,controlled,1,AUTO_KEEP,0.9965829253196716,-1,-1,54,66,0.0,10.225259499999998,0.0,0.114186,0.114186,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-23,controlled,1,AUTO_CORRECT,0.9998689889907837,45,57,46,66,6.7137649999999995,8.3180715,6.447867999999999,0.035052,-2.185236,-2.220288
m8,alpha,alpha_G,alpha_alpha_G,2024-03-24,controlled,1,AUTO_CORRECT,0.9996424913406372,41,64,41,64,20.858988,20.858988,20.858988,0.013978,-2.52758,-2.5415579999999998
m8,alpha,alpha_G,alpha_alpha_G,2024-03-25,controlled,1,AUTO_CORRECT,0.999937891960144,40,64,40,65,22.926598000000002,22.9347695,22.926598000000002,0.016343,-2.893794,-2.910137
m8,alpha,alpha_G,alpha_alpha_G,2024-03-26,controlled,1,AUTO_CORRECT,0.9998072981834412,43,63,42,64,17.525761,17.797141500000006,17.525761,0.115262,-2.372106,-2.487368
m8,alpha,alpha_G,alpha_alpha_G,2024-03-27,controlled,1,AUTO_KEEP,0.9981924891471863,-1,-1,54,63,0.0,6.668605499999999,0.0,0.023654,0.023654,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-28,controlled,1,AUTO_KEEP,0.11093670129776001,-1,-1,47,64,0.0,13.895992000000001,0.0,0.460186,0.460186,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-29,controlled,1,AUTO_KEEP,0.977273166179657,-1,-1,54,65,0.0,5.6027595,0.0,0.146442,0.146442,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-03-30,controlled,1,AUTO_CORRECT,0.9999574422836304,42,64,42,64,18.683642999999996,18.683642999999996,18.683642999999996,0.00043,-2.549729,-2.5501590000000003
m8,alpha,alpha_G,alpha_alpha_G,2024-03-31,controlled,1,AUTO_CORRECT,0.9992244243621826,42,59,42,64,14.36306,14.4462805,14.36306,0.116337,-2.382643,-2.49898
m8,alpha,alpha_G,alpha_alpha_G,2024-04-01,controlled,1,AUTO_CORRECT,0.9999901056289673,38,59,38,59,18.5898855,18.5898855,18.5898855,0.024944,-2.413824,-2.438768
m8,alpha,alpha_G,alpha_alpha_G,2024-04-02,controlled,1,AUTO_KEEP,0.010555761866271496,-1,-1,40,40,0.0,0.2767565,0.0,0.553513,0.553513,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-04-03,controlled,1,AUTO_CORRECT,0.9994956254959106,40,60,40,60,20.226769,20.226769,20.226769,0.29439,-2.871214,-3.165604
m8,alpha,alpha_G,alpha_alpha_G,2024-04-04,controlled,0,AUTO_KEEP,1.3108030543662608e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.651874,2.651874,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-04-05,controlled,0,AUTO_KEEP,1.7917664081323892e-05,-1,-1,-1,-1,0.0,0.0,0.0,3.086039,3.086039,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-04-06,controlled,1,AUTO_CORRECT,0.9992192983627319,40,59,40,60,13.871800999999998,13.890939499999998,13.871800999999998,0.038277,-2.052127,-2.090404
m8,alpha,alpha_G,alpha_alpha_G,2024-04-07,controlled,1,AUTO_CORRECT,0.9999898672103882,40,59,40,59,13.6972975,13.6972975,13.6972975,0.066017,-2.153196,-2.219213
m8,alpha,alpha_G,alpha_alpha_G,2024-04-10,controlled,1,AUTO_CORRECT,0.9999711513519287,50,52,49,51,0.863493,1.18272,0.767585,0.012902,-1.53517,-1.548072
m8,alpha,alpha_G,alpha_alpha_G,2024-04-11,controlled,1,AUTO_CORRECT,0.9999876022338867,38,60,38,61,22.015686999999996,22.017407,22.015686999999996,0.000646,-2.751437,-2.7520830000000003
m8,alpha,alpha_G,alpha_alpha_G,2024-04-12,controlled,1,AUTO_CORRECT,0.9999970197677612,39,60,38,60,17.1269695,17.166536500000003,17.1269695,0.079134,-2.335764,-2.414898
m8,alpha,alpha_G,alpha_alpha_G,2024-04-13,controlled,1,AUTO_CORRECT,0.9999984502792358,39,59,40,59,13.083570999999997,13.065937999999997,13.065937999999997,0.035266,-2.003958,-2.039224
m8,alpha,alpha_G,alpha_alpha_G,2024-04-14,controlled,1,AUTO_CORRECT,0.9999897480010986,40,58,40,58,10.600826,10.600826,10.600826,0.10967,-1.858376,-1.968046
m8,alpha,alpha_G,alpha_alpha_G,2024-04-15,controlled,1,AUTO_CORRECT,0.9999282360076904,39,57,39,58,11.7182815,11.916871,11.7182815,0.118917,-1.931274,-2.050191
m8,alpha,alpha_G,alpha_alpha_G,2024-04-16,controlled,1,AUTO_CORRECT,0.999885082244873,44,53,43,55,3.8895365,6.5219485,3.8895365,0.072899,-1.634304,-1.707203
m8,alpha,alpha_G,alpha_alpha_G,2024-04-17,controlled,1,AUTO_CORRECT,0.9974883794784546,48,53,43,56,1.619036,3.78578,0.457605,0.29912,-1.728707,-2.027827
m8,alpha,alpha_G,alpha_alpha_G,2024-04-18,controlled,1,AUTO_CORRECT,0.999930739402771,43,51,41,53,5.5524405,6.781286499999999,5.5524405,0.048599,-1.822034,-1.870633
m8,alpha,alpha_G,alpha_alpha_G,2024-04-21,controlled,1,AUTO_CORRECT,0.9998213648796082,48,55,50,57,4.2033865,2.6030585000000004,1.9391224999999999,0.098058,-3.088405,-3.186463
m8,alpha,alpha_G,alpha_alpha_G,2024-04-22,controlled,1,AUTO_CORRECT,0.9999607801437378,40,58,40,58,8.838358000000001,8.318499,8.318499,0.149668,-1.77666,-1.9263279999999998
m8,alpha,alpha_G,alpha_alpha_G,2024-04-23,controlled,1,AUTO_CORRECT,0.9999994039535522,40,59,40,58,12.850791000000001,12.8439095,12.8439095,0.013763,-1.98826,-2.002023
m8,alpha,alpha_G,alpha_alpha_G,2024-04-24,controlled,0,AUTO_KEEP,0.999542236328125,-1,-1,-1,-1,0.0,0.0,0.0,0.141496,0.141496,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-04-25,controlled,1,AUTO_CORRECT,0.999968409538269,47,49,41,52,1.8467635,3.736642,1.8467635,0.071608,-1.459262,-1.5308700000000002
m8,alpha,alpha_G,alpha_alpha_G,2024-04-26,controlled,1,AUTO_CORRECT,0.9998834133148193,43,59,43,59,11.7088195,11.7088195,11.7088195,0.113971,-1.98912,-2.103091
m8,alpha,alpha_G,alpha_alpha_G,2024-04-27,controlled,1,AUTO_CORRECT,0.9999990463256836,42,54,41,57,6.883108,7.849391,6.883108,0.005161,-1.428941,-1.434102
m8,alpha,alpha_G,alpha_alpha_G,2024-04-28,controlled,1,AUTO_CORRECT,0.9999934434890747,41,57,41,57,9.0815695,9.0815695,9.0815695,0.060856,-1.676452,-1.737308
m8,alpha,alpha_G,alpha_alpha_G,2024-04-29,controlled,1,AUTO_CORRECT,0.9999854564666748,43,57,41,55,6.365829,6.5327,6.1825075,0.065587,-1.592371,-1.657958
m8,alpha,alpha_G,alpha_alpha_G,2024-04-30,controlled,0,AUTO_KEEP,0.0003911872336175293,-1,-1,-1,-1,0.0,0.0,0.0,0.684902,0.684902,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-01,controlled,0,AUTO_KEEP,5.766292451880872e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.807347,2.807347,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-02,controlled,1,AUTO_CORRECT,0.9991187453269958,46,48,44,57,0.5155585,0.777369,0.0,0.169236,-0.791992,-0.961228
m8,alpha,alpha_G,alpha_alpha_G,2024-05-03,controlled,1,AUTO_KEEP,0.985526442527771,-1,-1,50,50,0.0,0.052362,0.0,0.104724,0.104724,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-04,controlled,1,AUTO_KEEP,0.342454195022583,-1,-1,47,48,0.0,1.068641,0.0,0.354386,0.354386,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-05,controlled,0,AUTO_KEEP,3.8348985981428996e-05,-1,-1,-1,-1,0.0,0.0,0.0,3.058514,3.058514,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-06,controlled,0,AUTO_KEEP,7.715920219197869e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.540268,2.540268,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-07,controlled,1,AUTO_KEEP,0.9991254210472107,-1,-1,44,54,0.0,0.480614,0.0,0.027955,0.027955,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-08,controlled,1,AUTO_CORRECT,0.9992386102676392,52,53,46,57,0.8840295,1.8407424999999997,0.8840295,0.073114,-0.950047,-1.023161
m8,alpha,alpha_G,alpha_alpha_G,2024-05-09,controlled,1,AUTO_CORRECT,0.9999665021896362,44,54,40,57,5.091718,6.7224734999999995,4.930868,0.080855,-1.535601,-1.616456
m8,alpha,alpha_G,alpha_alpha_G,2024-05-10,controlled,1,AUTO_KEEP,0.9782437086105347,-1,-1,55,58,0.0,0.9367139999999999,0.0,0.127948,0.127948,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-11,controlled,0,AUTO_KEEP,4.699467172031291e-05,-1,-1,-1,-1,0.0,0.0,0.0,3.048407,3.048407,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-12,controlled,0,AUTO_KEEP,0.8173715472221375,-1,-1,-1,-1,0.0,0.0,0.0,0.290304,0.290304,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-13,controlled,0,AUTO_KEEP,0.0009857489494606853,-1,-1,-1,-1,0.0,0.0,0.0,0.99069,0.99069,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-14,controlled,1,AUTO_CORRECT,0.9999953508377075,42,57,42,57,7.5597315,7.5597315,7.5597315,0.095477,-1.423995,-1.519472
m8,alpha,alpha_G,alpha_alpha_G,2024-05-15,controlled,1,AUTO_CORRECT,0.9999698400497437,42,57,42,57,5.721461499999999,6.1472405000000006,5.721461499999999,0.127518,-1.291746,-1.419264
m8,alpha,alpha_G,alpha_alpha_G,2024-05-16,controlled,1,AUTO_CORRECT,0.9999991655349731,43,56,39,58,2.0129894999999998,5.028818,1.9281565,0.010537,-1.300777,-1.311314
m8,alpha,alpha_G,alpha_alpha_G,2024-05-17,controlled,1,AUTO_CORRECT,0.9998413324356079,45,56,48,57,4.598200500000001,3.4990235,3.4112869999999997,0.175473,-1.53345,-1.708923
m8,alpha,alpha_G,alpha_alpha_G,2024-05-18,controlled,0,AUTO_KEEP,7.699969864916056e-05,-1,-1,-1,-1,0.0,0.0,0.0,1.141217,1.141217,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-19,controlled,1,AUTO_KEEP,0.9983874559402466,-1,-1,48,52,0.0,0.2914865,0.0,0.003656,0.003656,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-20,controlled,0,AUTO_KEEP,0.000515849213115871,-1,-1,-1,-1,0.0,0.0,0.0,1.02187,1.02187,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-21,controlled,0,AUTO_KEEP,2.118955490004737e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.717031,2.717031,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-22,controlled,1,AUTO_CORRECT,0.9999568462371826,44,54,44,54,3.884698,3.884698,3.884698,0.007957,-0.969616,-0.977573
m8,alpha,alpha_G,alpha_alpha_G,2024-05-23,controlled,1,AUTO_CORRECT,0.9998849630355835,46,55,45,57,3.554074,3.7077204999999998,3.554074,0.081285,-0.988324,-1.069609
m8,alpha,alpha_G,alpha_alpha_G,2024-05-24,controlled,1,AUTO_CORRECT,0.9999289512634277,45,51,45,52,2.4689815000000004,2.6396155,2.4689815000000004,0.063221,-1.036278,-1.099499
m8,alpha,alpha_G,alpha_alpha_G,2024-05-25,controlled,0,AUTO_KEEP,0.00019704180886037648,-1,-1,-1,-1,0.0,0.0,0.0,1.868052,1.868052,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-05-26,controlled,1,AUTO_CORRECT,0.9995208978652954,49,52,46,53,0.1490225,0.6071655,0.1490225,0.016343,-0.124938,-0.141281
m8,alpha,alpha_G,alpha_alpha_G,2024-05-27,controlled,1,AUTO_CORRECT,0.9967727065086365,45,53,44,53,2.2917885,2.3424305,2.2917885,0.101284,-0.690924,-0.792208
m8,alpha,alpha_G,alpha_alpha_G,2024-05-28,controlled,1,AUTO_CORRECT,0.9999934434890747,44,55,43,56,3.4259094999999995,3.460422999999999,3.4259094999999995,0.024944,-0.850053,-0.8749969999999999
m8,alpha,alpha_G,alpha_alpha_G,2024-05-29,controlled,1,AUTO_CORRECT,0.9999828338623047,45,55,44,56,3.7083639999999995,3.854054,3.688688,0.039352,-0.962734,-1.002086
m8,alpha,alpha_G,alpha_alpha_G,2024-05-30,controlled,1,AUTO_CORRECT,0.9998432397842407,44,52,43,53,3.0782975,3.2385025,3.0782975,0.13311,-1.016924,-1.150034
m8,alpha,alpha_G,alpha_alpha_G,2024-05-31,controlled,0,AUTO_KEEP,1.4171320799505338e-05,-1,-1,-1,-1,0.0,0.0,0.0,3.284091,3.284091,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-01,controlled,0,AUTO_KEEP,5.702282578567974e-06,-1,-1,-1,-1,0.0,0.0,0.0,3.338066,3.338066,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-02,controlled,0,AUTO_KEEP,4.2107731133000925e-06,-1,-1,-1,-1,0.0,0.0,0.0,3.5187,3.5187,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-03,controlled,0,AUTO_KEEP,0.15189573168754578,-1,-1,-1,-1,0.0,0.0,0.0,0.322345,0.322345,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-04,controlled,0,AUTO_KEEP,0.5277435183525085,-1,-1,-1,-1,0.0,0.0,0.0,0.212674,0.212674,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-05,controlled,1,AUTO_KEEP,0.960114061832428,-1,-1,47,49,0.0,0.23933900000000002,0.0,0.101068,0.101068,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-06,controlled,1,AUTO_KEEP,0.999126136302948,-1,-1,46,54,0.0,1.4479715,0.0,0.010322,0.010322,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-07,controlled,0,AUTO_KEEP,6.7606829361466225e-06,-1,-1,-1,-1,0.0,0.0,0.0,3.823626,3.823626,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-08,controlled,0,AUTO_KEEP,0.9843786358833313,-1,-1,-1,-1,0.0,0.0,0.0,0.071393,0.071393,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-09,controlled,0,AUTO_KEEP,0.5165903568267822,-1,-1,-1,-1,0.0,0.0,0.0,0.207084,0.207084,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-10,controlled,0,AUTO_KEEP,0.0009380463161505759,-1,-1,-1,-1,0.0,0.0,0.0,0.730706,0.730706,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-11,controlled,0,AUTO_KEEP,0.00025030580582097173,-1,-1,-1,-1,0.0,0.0,0.0,1.025526,1.025526,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-12,controlled,1,AUTO_CORRECT,0.9912382960319519,50,52,50,52,0.2597685,0.2597685,0.2597685,0.071393,-0.208374,-0.279767
m8,alpha,alpha_G,alpha_alpha_G,2024-06-13,controlled,0,AUTO_KEEP,0.0014222607715055346,-1,-1,-1,-1,0.0,0.0,0.0,0.795863,0.795863,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-14,controlled,0,AUTO_KEEP,6.61971716908738e-06,-1,-1,-1,-1,0.0,0.0,0.0,4.114146,4.114146,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-15,controlled,0,AUTO_KEEP,1.9311275536892936e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.079867,2.079867,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-16,controlled,0,AUTO_KEEP,0.0016539760399609804,-1,-1,-1,-1,0.0,0.0,0.0,0.64426,0.64426,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-17,controlled,0,AUTO_KEEP,0.00011825419642264023,-1,-1,-1,-1,0.0,0.0,0.0,1.896223,1.896223,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-18,controlled,1,AUTO_CORRECT,0.9922813773155212,49,52,49,51,0.367611,0.3439565,0.3439565,0.02559,-0.298046,-0.323636
m8,alpha,alpha_G,alpha_alpha_G,2024-06-19,controlled,1,AUTO_CORRECT,0.9951596856117249,50,52,50,51,0.0946175,0.075264,0.075264,0.026235,-0.124293,-0.150528
m8,alpha,alpha_G,alpha_alpha_G,2024-06-20,controlled,0,AUTO_KEEP,0.004996676929295063,-1,-1,-1,-1,0.0,0.0,0.0,0.291164,0.291164,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-21,controlled,0,AUTO_KEEP,0.00046788767213001847,-1,-1,-1,-1,0.0,0.0,0.0,0.504699,0.504699,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-22,controlled,0,AUTO_KEEP,2.2023150449967943e-05,-1,-1,-1,-1,0.0,0.0,0.0,1.758597,1.758597,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-23,controlled,0,AUTO_KEEP,1.3263819710118696e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.375117,2.375117,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-24,controlled,1,AUTO_CORRECT,0.9591794013977051,48,52,53,53,1.401738,0.035804,0.0,0.071608,-1.04789,-1.119498
m8,alpha,alpha_G,alpha_alpha_G,2024-06-25,controlled,0,AUTO_KEEP,0.15523187816143036,-1,-1,-1,-1,0.0,0.0,0.0,0.140421,0.140421,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-26,controlled,0,AUTO_CORRECT,0.9978616833686829,48,52,-1,-1,0.5426540000000001,0.0,0.0,0.007957,-0.5333,-0.541257
m8,alpha,alpha_G,alpha_alpha_G,2024-06-27,controlled,1,AUTO_CORRECT,0.9997590184211731,47,53,48,55,0.7652194999999999,0.798873,0.7369415,0.016343,-0.295465,-0.311808
m8,alpha,alpha_G,alpha_alpha_G,2024-06-28,controlled,1,AUTO_CORRECT,0.9971601963043213,49,51,51,54,0.082468,0.20256800000000003,0.0256975,0.015483,-0.098058,-0.113541
m8,alpha,alpha_G,alpha_alpha_G,2024-06-29,controlled,0,AUTO_KEEP,0.009507368318736553,-1,-1,-1,-1,0.0,0.0,0.0,0.576522,0.576522,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-06-30,controlled,0,AUTO_KEEP,1.1756558706110809e-05,-1,-1,-1,-1,0.0,0.0,0.0,3.493755,3.493755,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-01,controlled,0,AUTO_KEEP,0.0002318828774150461,-1,-1,-1,-1,0.0,0.0,0.0,1.181214,1.181214,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-02,controlled,0,AUTO_KEEP,4.938472557114437e-06,-1,-1,-1,-1,0.0,0.0,0.0,4.126402,4.126402,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-03,controlled,0,AUTO_KEEP,1.370631161989877e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.406728,2.406728,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-04,controlled,0,AUTO_KEEP,0.6474509835243225,-1,-1,-1,-1,0.0,0.0,0.0,0.08107,0.08107,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-05,controlled,0,AUTO_KEEP,0.0001615633664187044,-1,-1,-1,-1,0.0,0.0,0.0,0.902523,0.902523,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-06,controlled,0,AUTO_KEEP,0.00012108263763366267,-1,-1,-1,-1,0.0,0.0,0.0,0.980152,0.980152,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-07,controlled,0,AUTO_KEEP,3.1134677556110546e-05,-1,-1,-1,-1,0.0,0.0,0.0,2.627144,2.627144,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-08,controlled,0,AUTO_KEEP,8.283784154627938e-06,-1,-1,-1,-1,0.0,0.0,0.0,3.481928,3.481928,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-09,controlled,0,AUTO_KEEP,8.180594704754185e-06,-1,-1,-1,-1,0.0,0.0,0.0,2.987766,2.987766,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-10,controlled,0,AUTO_KEEP,0.24142658710479736,-1,-1,-1,-1,0.0,0.0,0.0,0.135475,0.135475,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-11,controlled,1,AUTO_KEEP,0.988763689994812,-1,-1,51,51,0.0,0.0153755,0.0,0.009462,0.009462,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-14,controlled,0,AUTO_KEEP,0.0014611544320359826,-1,-1,-1,-1,0.0,0.0,0.0,0.687483,0.687483,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-15,controlled,0,AUTO_KEEP,0.002872498007491231,-1,-1,-1,-1,0.0,0.0,0.0,0.578458,0.578458,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-16,controlled,0,AUTO_KEEP,6.156990821182262e-06,-1,-1,-1,-1,0.0,0.0,0.0,4.61992,4.61992,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-17,controlled,0,AUTO_KEEP,0.0002595021796878427,-1,-1,-1,-1,0.0,0.0,0.0,0.67372,0.67372,0.0
m8,alpha,alpha_G,alpha_alpha_G,2024-07-18,controlled,1,AUTO_CORRECT,0.999832034111023,47,50,45,51,0.9312305,1.2109975000000002,0.9312305,0.009462,-0.555018,-0.56448
