model_family,model_variant,regime,dataset,subset,summary_scope,substation_id,prediction_source,notes,day_support,day_positive_support,day_tp,day_fp,day_fn,day_tn,day_precision,day_recall,day_f1,interval_support,interval_positive_support,interval_tp,interval_fp,interval_fn,interval_tn,interval_precision,interval_recall,interval_f1,manual_correction_MWh,predicted_correction_MWh,overlap_correction_MWh,union_correction_MWh,energy_precision,energy_recall,energy_f1,energy_iou,weight_F1_bridge_improvement,weight_F2_roughness_improvement,weight_F3_slope_continuity_improvement,weight_F4_duration_plausibility,weight_F5_n_height_ratio,weight_F6_solar_strength_ratio,weight_F7_solar_peak_alignment,weight_F8_site_centered_core_score,weight_F9_site_rank_core_score
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,161,18,7,109,0.8994413407821229,0.9583333333333334,0.9279538904899135,28319,3656,3313,332,343,24331,0.9089163237311385,0.9061816192560175,0.9075469113820024,1588.8309545,1606.6971905,1530.72675,1664.801395,0.9527163917699027,0.963429586806933,0.9580430404877565,0.9194650812987817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,78,16,7,185,0.8297872340425532,0.9176470588235294,0.871508379888268,27456,2110,1864,333,246,25013,0.8484296768320437,0.8834123222748815,0.8655676805200835,2201.5129779999997,2332.6579625,2050.710792,2483.4601485000003,0.8791305133317417,0.931500659997472,0.9045582175487458,0.8257474126325807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,3,1,1,332,0.75,0.75,0.75,32256,63,46,22,17,32171,0.6764705882352942,0.7301587301587301,0.7022900763358779,30.179627500000002,34.470358000000004,21.545449500000004,43.104536,0.6250428121460183,0.7139070719146551,0.6665260427629949,0.4998418147918354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,11,2,300,0.6944444444444444,0.9259259259259259,0.7936507936507936,32448,465,433,107,32,31876,0.8018518518518518,0.9311827956989247,0.8616915422885572,762.926518,768.7068005,745.191622,786.4416965,0.9694094308978344,0.9767541229966791,0.9730679177569748,0.9475484645796626,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,114,1,13,104,0.991304347826087,0.8976377952755905,0.9421487603305785,22272,2770,2491,113,279,19389,0.956605222734255,0.8992779783393502,0.9270561965016747,4780.516982,4616.98302,4511.1513645,4886.3486375,0.9770777464327778,0.9436534545292408,0.9600747780877735,0.9232152061110478,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,43,10,7,133,0.8113207547169812,0.86,0.8349514563106797,18528,612,520,449,92,17467,0.5366357069143447,0.8496732026143791,0.6578115117014548,486.2673335,500.3975065000001,452.12027549999993,534.5445645,0.9035222390741466,0.929777191171325,0.916461714598039,0.8458046447874786,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,21,6,0,283,0.7777777777777778,1.0,0.8750000000000001,29664,282,269,85,13,29297,0.7598870056497176,0.9539007092198581,0.8459119496855346,87.1145895,99.6106495,84.50571400000001,102.219525,0.8483602348160577,0.9700523699305271,0.905134350905825,0.8267081460220052,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,163,18,5,109,0.9005524861878453,0.9702380952380952,0.9340974212034384,28319,3656,3335,338,321,24325,0.9079771304111081,0.912199124726477,0.9100832310001364,1588.8309545,1617.951877,1540.98026,1665.8025715,0.9524265102725302,0.9698830801574744,0.961075533312116,0.9250677639502011,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,78,17,7,184,0.8210526315789474,0.9176470588235294,0.8666666666666667,27456,2110,1864,337,246,25009,0.8468877782825989,0.8834123222748815,0.8647645557875204,2201.5129779999997,2335.098531,2050.710792,2485.9007170000004,0.8782116749145433,0.931500659997472,0.9040715908477849,0.8249367233277158,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,3,2,1,331,0.6,0.75,0.6666666666666665,32256,63,46,31,17,32162,0.5974025974025974,0.7301587301587301,0.657142857142857,30.179627500000002,39.526630000000004,21.545449500000004,48.160808,0.5450869325313087,0.7139070719146551,0.6181783464705447,0.44736478466058965,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,12,2,299,0.6756756756756757,0.9259259259259259,0.7812500000000001,32448,465,433,110,32,31873,0.7974217311233885,0.9311827956989247,0.8591269841269841,762.926518,770.9228275,745.191622,788.6577235,0.9666228517536017,0.9767541229966791,0.9716620790512964,0.9448859749865876,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,113,1,14,104,0.9912280701754386,0.889763779527559,0.9377593360995851,22272,2770,2463,118,307,19384,0.9542812863231306,0.8891696750902527,0.9205755933470379,4780.516982,4587.5468075,4478.0709615000005,4889.992828,0.9761362988556277,0.9367336165442368,0.9560291351814135,0.9157622759400906,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,43,9,7,134,0.8269230769230769,0.86,0.8431372549019608,18528,612,520,424,92,17492,0.5508474576271186,0.8496732026143791,0.6683804627249357,486.2673335,500.3975065000001,452.12027549999993,534.5445645,0.9035222390741466,0.929777191171325,0.916461714598039,0.8458046447874786,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,21,5,0,284,0.8076923076923077,1.0,0.8936170212765957,29664,282,269,74,13,29308,0.7842565597667639,0.9539007092198581,0.8608,87.1145895,97.857282,84.50571400000001,100.4661575,0.8635608129806835,0.9700523699305271,0.9137142130283307,0.8411361208872751,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,163,19,5,108,0.8956043956043956,0.9702380952380952,0.9314285714285715,28319,3656,3335,340,321,24323,0.9074829931972789,0.912199124726477,0.9098349474832901,1588.8309545,1618.0987584999998,1540.98026,1665.9494530000002,0.9523400545888252,0.9698830801574744,0.9610315148182358,0.9249862036480406,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,77,16,8,185,0.8279569892473119,0.9058823529411765,0.8651685393258428,27456,2110,1841,332,269,25014,0.8472158306488725,0.8725118483412322,0.859677795937427,2201.5129779999997,2312.4242945,2031.168201,2482.7690715000003,0.8783717615452512,0.922623768879731,0.8999541102949609,0.8181059705938905,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,2,0,2,333,1.0,0.5,0.6666666666666666,32256,63,31,4,32,32189,0.8857142857142857,0.49206349206349204,0.6326530612244897,30.179627500000002,15.918172000000002,14.334779000000001,31.763020500000003,0.9005292190585702,0.4749819725243461,0.6219289925108029,0.4513040250690264,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
