subset_mask,feature_count,feature_set,feature_set_short,beta_sure_support,beta_sure_positive_support,beta_sure_tp,beta_sure_fp,beta_sure_fn,beta_sure_tn,beta_sure_precision,beta_sure_recall,beta_sure_f1,beta_sure_macro_precision,beta_sure_macro_recall,beta_sure_macro_f1,beta_all_support,beta_all_positive_support,beta_all_tp,beta_all_fp,beta_all_fn,beta_all_tn,beta_all_precision,beta_all_recall,beta_all_f1
441,6,F1_bridge_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F4+F5+F6+F8+F9,2310,471,399,146,72,1693,0.7321100917431193,0.8471337579617835,0.7854330708661417,0.5582965419099939,0.8022679738562092,0.6024753979449344,2928,630,505,282,125,2016,0.6416772554002541,0.8015873015873016,0.7127734650670431
499,7,F1_bridge_improvement + F2_roughness_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F5+F6+F7+F8+F9,2310,471,417,174,54,1665,0.7055837563451777,0.8853503184713376,0.7853107344632768,0.534567200047267,0.8202917409387998,0.5965002699365697,2928,630,527,337,103,1961,0.6099537037037037,0.8365079365079365,0.7054886211512718
231,6,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F2+F3+F6+F7+F8,2310,471,418,176,53,1663,0.7037037037037037,0.8874734607218684,0.7849765258215962,0.535895857448525,0.7555724896019014,0.5945476079540376,2928,630,524,349,106,1949,0.6002290950744559,0.8317460317460318,0.697272122421823
393,4,F1_bridge_improvement + F4_duration_plausibility + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F4+F8+F9,2310,471,412,167,59,1672,0.7115716753022453,0.8747346072186837,0.7847619047619049,0.5421332520644685,0.8141604278074867,0.59832534427091,2928,630,520,331,110,1967,0.6110458284371327,0.8253968253968254,0.7022282241728561
178,4,F2_roughness_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F2+F5+F6+F8,2310,471,415,172,56,1667,0.706984667802385,0.881104033970276,0.7844990548204159,0.5295127329761731,0.7167704991087345,0.5720217486091905,2928,630,515,298,115,2000,0.6334563345633456,0.8174603174603174,0.7137907137907139
341,5,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F3+F5+F7+F9,2310,471,409,163,62,1676,0.715034965034965,0.8683651804670913,0.7842761265580058,0.5494470247423878,0.8059269162210339,0.6069908917931319,2928,630,511,308,119,1990,0.6239316239316239,0.8111111111111111,0.7053140096618358
35,3,F1_bridge_improvement + F2_roughness_improvement + F6_solar_strength_ratio,F1+F2+F6,2310,471,428,194,43,1645,0.6881028938906752,0.9087048832271762,0.7831655992680696,0.5127919697676673,0.7388970588235294,0.5747422424143039,2928,630,544,433,86,1865,0.5568065506653019,0.8634920634920635,0.6770379589296827
371,6,F1_bridge_improvement + F2_roughness_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F5+F6+F7+F9,2310,471,415,174,56,1665,0.7045840407470289,0.881104033970276,0.7830188679245282,0.5307345349190878,0.8182917409387997,0.5930349397589147,2928,630,526,340,104,1958,0.6073903002309469,0.834920634920635,0.7032085561497325
415,7,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F3+F4+F5+F8+F9,2310,471,405,159,66,1680,0.7180851063829787,0.8598726114649682,0.7826086956521738,0.5399342163326724,0.7413983957219251,0.5891927323589017,2928,630,508,301,122,1997,0.6279357231149567,0.8063492063492064,0.7060458651841556
289,3,F1_bridge_improvement + F6_solar_strength_ratio + F9_substation_rank_core_score,F1+F6+F9,2310,471,431,200,40,1639,0.6830427892234548,0.9150743099787686,0.7822141560798548,0.5208113617723088,0.835232917409388,0.5897831793206659,2928,630,547,395,83,1903,0.5806794055201698,0.8682539682539683,0.6959287531806616
491,7,F1_bridge_improvement + F2_roughness_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F4+F6+F7+F8+F9,2310,471,404,158,67,1681,0.7188612099644128,0.8577494692144374,0.782187802516941,0.5496588262813477,0.8068211527035056,0.6008866315123713,2928,630,508,300,122,1998,0.6287128712871287,0.8063492063492064,0.70653685674548
146,3,F2_roughness_improvement + F5_n_height_ratio + F8_substation_centered_core_score,F2+F5+F8,2310,471,418,181,53,1658,0.6978297161936561,0.8874734607218684,0.7813084112149532,0.5173663909211981,0.7230836304218657,0.5711889063850109,2928,630,519,316,111,1982,0.6215568862275449,0.8238095238095238,0.7085324232081911
483,6,F1_bridge_improvement + F2_roughness_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F6+F7+F8+F9,2310,471,416,179,55,1660,0.6991596638655462,0.8832271762208068,0.7804878048780488,0.5309480002629079,0.820503862150921,0.5939358463442749,2928,630,523,344,107,1954,0.6032295271049596,0.8301587301587302,0.6987307949231797
401,4,F1_bridge_improvement + F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F5+F8+F9,2310,471,410,170,61,1669,0.7068965517241379,0.8704883227176221,0.7802093244529019,0.5334622594816132,0.8122840166369578,0.5896308834112809,2928,630,518,331,112,1967,0.6101295641931684,0.8222222222222222,0.700473292765382
425,5,F1_bridge_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F4+F6+F8+F9,2310,471,406,164,65,1675,0.712280701754386,0.861995753715499,0.7800192122958695,0.5474730630618307,0.8091301247771836,0.5979878723551041,2928,630,515,321,115,1977,0.6160287081339713,0.8174603174603174,0.7025920873124146
259,3,F1_bridge_improvement + F2_roughness_improvement + F9_substation_rank_core_score,F1+F2+F9,2310,471,401,157,70,1682,0.7186379928315412,0.851380042462845,0.7793974732750243,0.5381737463721707,0.8005508021390375,0.5913150398956559,2928,630,505,311,125,1987,0.6188725490196079,0.8015873015873016,0.698478561549101
501,7,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F3+F5+F6+F7+F8+F9,2310,471,392,144,79,1695,0.7313432835820896,0.832271762208068,0.778550148957299,0.5650431127669558,0.7873250148544266,0.610173093514174,2928,630,488,275,142,2023,0.6395806028833552,0.7746031746031746,0.700646087580761
81,3,F1_bridge_improvement + F5_n_height_ratio + F7_solar_peak_alignment,F1+F5+F7,2310,471,441,221,30,1618,0.6661631419939577,0.9363057324840764,0.7784642541924095,0.4899523559170298,0.7538079322638146,0.5669653293920416,2928,630,562,447,68,1851,0.5569871159563925,0.8920634920634921,0.685784014643075
311,6,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F1+F2+F3+F5+F6+F9,2310,471,414,179,57,1660,0.6981450252951096,0.8789808917197452,0.7781954887218046,0.5242324097966811,0.7534548425430778,0.5838540761903059,2928,630,523,347,107,1951,0.6011494252873564,0.8301587301587302,0.6973333333333334
391,5,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F3+F8+F9,2310,471,403,162,68,1677,0.7132743362831858,0.8556263269639066,0.777992277992278,0.5283843800257614,0.736826797385621,0.5825042162565954,2928,630,509,321,121,1977,0.6132530120481928,0.807936507936508,0.6972602739726028
3,2,F1_bridge_improvement + F2_roughness_improvement,F1+F2,2310,471,431,207,40,1632,0.6755485893416928,0.9150743099787686,0.7772768259693418,0.4991769705593908,0.7418970588235294,0.5676217767231593,2928,630,548,454,82,1844,0.5469061876247505,0.8698412698412699,0.6715686274509804
387,4,F1_bridge_improvement + F2_roughness_improvement + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F8+F9,2310,471,424,196,47,1643,0.6838709677419355,0.9002123142250531,0.7772685609532538,0.5156822905558069,0.8277765894236482,0.5835055225303575,2928,630,536,388,94,1910,0.5800865800865801,0.8507936507936508,0.6898326898326899
407,6,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F3+F5+F8+F9,2310,471,413,179,58,1660,0.6976351351351351,0.8768577494692145,0.7770460959548448,0.5207660730133981,0.7494126559714795,0.5788907168861671,2928,630,522,337,108,1961,0.6076833527357393,0.8285714285714286,0.7011417058428477
177,4,F1_bridge_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F1+F5+F6+F8,2310,471,442,225,29,1614,0.6626686656671664,0.9384288747346072,0.7768014059753954,0.4855916574726995,0.7832944147355911,0.5704424694766921,2928,630,566,472,64,1826,0.5452793834296724,0.8984126984126984,0.6786570743405276
34,2,F2_roughness_improvement + F6_solar_strength_ratio,F2+F6,2310,471,452,241,19,1598,0.6522366522366523,0.9596602972399151,0.7766323024054983,0.45256951448004645,0.7315822935234699,0.5340894436503609,2928,630,567,509,63,1789,0.5269516728624535,0.9,0.6647127784290737
218,5,F2_roughness_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F2+F4+F5+F7+F8,2310,471,392,147,79,1692,0.7272727272727273,0.832271762208068,0.7762376237623763,0.5537793009031345,0.735846999405823,0.5917974952715359,2928,630,485,253,145,2045,0.6571815718157181,0.7698412698412699,0.7090643274853801
423,6,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F3+F6+F8+F9,2310,471,404,166,67,1673,0.7087719298245614,0.8577494692144374,0.7761767531219981,0.534259644070715,0.798326797385621,0.5919820310357693,2928,630,509,323,121,1975,0.6117788461538461,0.807936507936508,0.6963064295485637
74,3,F2_roughness_improvement + F4_duration_plausibility + F7_solar_peak_alignment,F2+F4+F7,2310,471,424,198,47,1641,0.6816720257234726,0.9002123142250531,0.7758462946020128,0.5027016544232092,0.7527039724980902,0.5713601985220779,2928,630,530,445,100,1853,0.5435897435897435,0.8412698412698413,0.660436137071651
429,6,F1_bridge_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F3+F4+F6+F8+F9,2310,471,375,121,96,1718,0.7560483870967742,0.7961783439490446,0.7755946225439504,0.577693627209595,0.7579090909090909,0.6048407526659829,2928,630,468,241,162,2057,0.6600846262341326,0.7428571428571429,0.6990291262135923
285,5,F1_bridge_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F9_substation_rank_core_score,F1+F3+F4+F5+F9,2310,471,380,129,91,1710,0.7465618860510805,0.8067940552016986,0.7755102040816326,0.5524580377997605,0.7134132501485443,0.5846560066132686,2928,630,469,253,161,2045,0.649584487534626,0.7444444444444445,0.6937869822485208
357,5,F1_bridge_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F3+F6+F7+F9,2310,471,383,134,88,1705,0.7408123791102514,0.8131634819532909,0.7753036437246964,0.5669935539189522,0.7731152703505644,0.6071488230464427,2928,630,480,262,150,2036,0.6469002695417789,0.7619047619047619,0.6997084548104956
309,5,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F1+F3+F5+F6+F9,2310,471,372,117,99,1722,0.7607361963190185,0.7898089171974523,0.775,0.5781121248990968,0.6887633902045667,0.590907493981089,2928,630,456,229,174,2069,0.6656934306569343,0.7238095238095238,0.6935361216730038
439,7,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F3+F5+F6+F8+F9,2310,471,408,174,63,1665,0.7010309278350515,0.8662420382165605,0.774928774928775,0.5231661902572653,0.7456247771836008,0.579826332994197,2928,630,516,331,114,1967,0.6092089728453365,0.819047619047619,0.6987136086662153
273,3,F1_bridge_improvement + F5_n_height_ratio + F9_substation_rank_core_score,F1+F5+F9,2310,471,398,159,73,1680,0.7145421903052065,0.8450106157112527,0.77431906614786,0.5426228601291482,0.8020617944147356,0.5886971517756032,2928,630,502,308,128,1990,0.6197530864197531,0.7968253968253968,0.6972222222222222
433,5,F1_bridge_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F5+F6+F8+F9,2310,471,407,174,64,1665,0.7005163511187608,0.8641188959660298,0.7737642585551332,0.5350817123143852,0.8095264408793821,0.5870685652740307,2928,630,514,327,116,1971,0.6111771700356718,0.8158730158730159,0.698844323589395
345,5,F1_bridge_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F4+F5+F7+F9,2310,471,395,155,76,1684,0.7181818181818181,0.8386411889596603,0.7737512242899118,0.5444933341141021,0.7981206179441473,0.5879125721696368,2928,630,500,297,130,2001,0.6273525721455459,0.7936507936507936,0.700770847932726
33,2,F1_bridge_improvement + F6_solar_strength_ratio,F1+F6,2310,471,453,247,18,1592,0.6471428571428571,0.9617834394904459,0.7736976942783945,0.47186843598220063,0.7950882352941177,0.5660528343317052,2928,630,576,526,54,1772,0.5226860254083484,0.9142857142857143,0.6651270207852193
469,6,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F3+F5+F7+F8+F9,2310,471,391,149,80,1690,0.7240740740740741,0.8301486199575372,0.7734915924826904,0.5521434782633186,0.7560750148544266,0.5965395799992803,2928,630,487,280,143,2018,0.6349413298565841,0.773015873015873,0.6972083035075162
351,7,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F3+F4+F5+F7+F9,2310,471,396,157,75,1682,0.7160940325497287,0.8407643312101911,0.7734375,0.5522209402052481,0.8007890671420084,0.6033631770127688,2928,630,496,297,134,2001,0.6254728877679697,0.7873015873015873,0.6971187631763879
39,4,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio,F1+F2+F3+F6,2310,471,453,248,18,1591,0.6462196861626248,0.9617834394904459,0.773037542662116,0.47502773957987954,0.7631983065953654,0.558534225100768,2928,630,574,534,56,1764,0.5180505415162455,0.9111111111111111,0.6605293440736478
313,5,F1_bridge_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F1+F4+F5+F6+F9,2310,471,390,149,81,1690,0.7235621521335807,0.8280254777070064,0.7722772277227723,0.5531096288018919,0.7952881758764112,0.5930159133341654,2928,630,494,281,136,2017,0.6374193548387097,0.7841269841269841,0.703202846975089
461,6,F1_bridge_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F3+F4+F7+F8+F9,2310,471,371,119,100,1720,0.7571428571428571,0.7876857749469215,0.7721123829344433,0.5782534815340161,0.7514183006535947,0.5959410574641838,2928,630,463,228,167,2070,0.6700434153400868,0.734920634920635,0.7009841029523088
489,6,F1_bridge_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F4+F6+F7+F8+F9,2310,471,400,166,71,1673,0.7067137809187279,0.8492569002123143,0.7714561234329798,0.5467693977962822,0.8026595365418895,0.5918247814487673,2928,630,504,312,126,1986,0.6176470588235294,0.8,0.6970954356846473
122,5,F2_roughness_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment,F2+F4+F5+F6+F7,2310,471,432,217,39,1622,0.6656394453004623,0.9171974522292994,0.7714285714285716,0.509631718551883,0.6926521517697988,0.5716218965618437,2928,630,530,417,100,1881,0.5596620908130939,0.8412698412698413,0.6721623335447051
417,4,F1_bridge_improvement + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F6+F8+F9,2310,471,419,197,52,1642,0.6801948051948052,0.8895966029723992,0.7709291628334867,0.5194037576701312,0.8226672608437314,0.5844242061377423,2928,630,533,376,97,1922,0.5863586358635864,0.846031746031746,0.6926575698505523
165,4,F1_bridge_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F8_substation_centered_core_score,F1+F3+F6+F8,2310,471,424,205,47,1634,0.6740858505564388,0.9002123142250531,0.770909090909091,0.5077985977283176,0.7953305109922757,0.5844144825431941,2928,630,541,421,89,1877,0.5623700623700624,0.8587301587301587,0.6796482412060301
323,4,F1_bridge_improvement + F2_roughness_improvement + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F7+F9,2310,471,407,178,64,1661,0.6957264957264957,0.8641188959660298,0.7708333333333334,0.5286430218500545,0.8098211527035056,0.5869213891452328,2928,630,515,345,115,1953,0.5988372093023255,0.8174603174603174,0.6912751677852348
133,3,F1_bridge_improvement + F3_slope_continuity_improvement + F8_substation_centered_core_score,F1+F3+F8,2310,471,418,196,53,1643,0.6807817589576547,0.8874734607218684,0.7705069124423962,0.5104684842879186,0.7574405822935235,0.5783496014402547,2928,630,533,409,97,1889,0.5658174097664543,0.846031746031746,0.678117048346056
