c_correct,c_keep,n_days,n_rpf,auto_share,review_days,review_share,review_yield,corrected_days,auto_fp,auto_fn,tp,day_precision,day_recall,day_f1,energy_precision,energy_iou,fp_per_station_year,auto_fn_per_station_year,review_days_per_station_year,expected_day_precision,expected_fp,cohort
0.64,0.36,2288,470,0.9759615384615384,55,0.02403846153846154,0.3090909090909091,454,29,28,425,0.9361233480176211,0.9042553191489362,0.9199134199134199,0.9311153918575042,0.8901135213234393,4.629479895104895,4.4698426573426575,8.780048076923077,0.9215836894623789,35.60100498407994,beta
0.645,0.355,2288,470,0.9746503496503497,58,0.025349650349650348,0.3103448275862069,452,28,28,424,0.9380530973451328,0.902127659574468,0.9197396963123644,0.9314866180465324,0.890402993187213,4.4698426573426575,4.4698426573426575,9.25895979020979,0.9228170998642404,34.88667086136327,beta
0.65,0.35,2288,470,0.9729020979020979,62,0.027097902097902096,0.3064516129032258,451,27,27,424,0.9401330376940134,0.902127659574468,0.9207383279044518,0.933938783219682,0.8926433607695686,4.31020541958042,4.31020541958042,9.897508741258742,0.9234295709158007,34.53326351697389,beta
0.655,0.345,2288,470,0.9711538461538461,66,0.028846153846153848,0.30303030303030304,448,25,27,423,0.9441964285714286,0.9,0.9215686274509803,0.9365178935924164,0.8927653130982214,3.990930944055944,4.31020541958042,10.536057692307692,0.9252457762571223,33.48989223680914,beta
0.66,0.33999999999999997,2288,470,0.9702797202797203,68,0.02972027972027972,0.29411764705882354,448,25,27,423,0.9441964285714286,0.9,0.9215686274509803,0.9365178935924164,0.8927653130982214,3.990930944055944,4.31020541958042,10.855332167832168,0.9252457762571223,33.48989223680914,beta
0.665,0.33499999999999996,2288,470,0.9694055944055944,70,0.030594405594405596,0.2857142857142857,447,24,27,423,0.9463087248322147,0.9,0.9225736095965104,0.9375419556052199,0.8936958776993115,3.8312937062937062,4.31020541958042,11.174606643356643,0.9258346486607784,33.15191204863204,beta
0.67,0.32999999999999996,2288,470,0.9689685314685315,71,0.031031468531468532,0.28169014084507044,446,23,27,423,0.9484304932735426,0.9,0.923580786026201,0.9377233078301723,0.8938606624598489,3.6716564685314688,4.31020541958042,11.334243881118882,0.9264106091794222,32.82086830597767,beta
0.675,0.32499999999999996,2288,470,0.9685314685314685,72,0.03146853146853147,0.2916666666666667,445,23,27,422,0.9483146067415731,0.8978723404255319,0.9224043715846995,0.9379970546998619,0.8923353403278182,3.6716564685314688,4.31020541958042,11.493881118881118,0.9269815376765228,32.49321573394734,beta
0.68,0.31999999999999995,2288,470,0.9680944055944056,73,0.03190559440559441,0.2876712328767123,445,23,27,422,0.9483146067415731,0.8978723404255319,0.9224043715846995,0.9379970546998619,0.8923353403278182,3.6716564685314688,4.31020541958042,11.653518356643357,0.9269815376765228,32.49321573394734,beta
0.685,0.31499999999999995,2288,470,0.9672202797202797,75,0.03277972027972028,0.28,444,22,27,422,0.9504504504504504,0.8978723404255319,0.9234135667396061,0.9404321780430284,0.8945388721125204,3.512019230769231,4.31020541958042,11.972792832167832,0.9275304107634068,32.17649762104732,beta
0.69,0.31000000000000005,2288,470,0.9667832167832168,76,0.033216783216783216,0.2894736842105263,444,22,26,422,0.9504504504504504,0.8978723404255319,0.9234135667396061,0.9404321780430284,0.8945388721125204,3.512019230769231,4.150568181818182,12.13243006993007,0.9275304107634068,32.17649762104732,beta
0.695,0.30500000000000005,2288,470,0.9667832167832168,76,0.033216783216783216,0.2894736842105263,444,22,26,422,0.9504504504504504,0.8978723404255319,0.9234135667396061,0.9404321780430284,0.8945388721125204,3.512019230769231,4.150568181818182,12.13243006993007,0.9275304107634068,32.17649762104732,beta
0.7,0.30000000000000004,2288,470,0.9641608391608392,82,0.03583916083916084,0.3048780487804878,442,21,24,421,0.9524886877828054,0.8957446808510638,0.9232456140350876,0.940667717682573,0.8945449477456121,3.352381993006993,3.8312937062937062,13.090253496503497,0.9285774530654839,31.568765745056073,beta
0.705,0.29500000000000004,2288,470,0.9628496503496503,85,0.03715034965034965,0.32941176470588235,439,21,24,418,0.9521640091116174,0.8893617021276595,0.9196919691969196,0.9409853461097947,0.8916006482251958,3.352381993006993,3.8312937062937062,13.56916520979021,0.9301221965432105,30.676355717530626,beta
0.71,0.29000000000000004,2288,470,0.9606643356643356,90,0.039335664335664336,0.3333333333333333,436,20,24,416,0.9541284403669725,0.8851063829787233,0.9183222958057394,0.941354973941766,0.8912773803082601,3.1927447552447554,3.8312937062937062,14.367351398601398,0.9316478549481825,29.8015352425924,beta
0.715,0.28500000000000003,2288,470,0.9606643356643356,90,0.039335664335664336,0.3333333333333333,436,20,24,416,0.9541284403669725,0.8851063829787233,0.9183222958057394,0.941354973941766,0.8912773803082601,3.1927447552447554,3.8312937062937062,14.367351398601398,0.9316478549481825,29.8015352425924,beta
0.72,0.28,2288,470,0.9602272727272727,91,0.03977272727272727,0.32967032967032966,435,19,24,416,0.9563218390804598,0.8851063829787233,0.9193370165745856,0.941858488278012,0.8917287354655351,3.0331075174825175,3.8312937062937062,14.526988636363637,0.932142160595156,29.518160141107117,beta
0.725,0.275,2288,470,0.9602272727272727,91,0.03977272727272727,0.32967032967032966,435,19,24,416,0.9563218390804598,0.8851063829787233,0.9193370165745856,0.941858488278012,0.8917287354655351,3.0331075174825175,3.8312937062937062,14.526988636363637,0.932142160595156,29.518160141107117,beta
0.73,0.27,2288,470,0.9597902097902098,92,0.04020979020979021,0.32608695652173914,435,19,24,416,0.9563218390804598,0.8851063829787233,0.9193370165745856,0.941858488278012,0.8917287354655351,3.0331075174825175,3.8312937062937062,14.686625874125875,0.932142160595156,29.518160141107117,beta
0.735,0.265,2288,470,0.958916083916084,94,0.04108391608391608,0.3404255319148936,434,19,23,415,0.956221198156682,0.8829787234042553,0.9181415929203539,0.9418049958561442,0.8908584661659605,3.0331075174825175,3.6716564685314688,15.00590034965035,0.9326057744310806,29.24909389691104,beta
0.74,0.26,2288,470,0.9567307692307693,99,0.04326923076923077,0.3333333333333333,433,19,23,414,0.9561200923787528,0.8808510638297873,0.9169435215946845,0.9417926759633609,0.8906582601994463,3.0331075174825175,3.6716564685314688,15.804086538461538,0.9330600667650851,28.984991090718154,beta
0.745,0.255,2288,470,0.9549825174825175,103,0.04501748251748252,0.33980582524271846,429,17,23,412,0.9603729603729604,0.8765957446808511,0.9165739710789766,0.942416149181055,0.8888324702356236,2.713833041958042,3.6716564685314688,16.44263548951049,0.9348448011450711,27.951580308764495,beta
0.75,0.25,2288,470,0.9523601398601399,109,0.047639860139860137,0.3394495412844037,427,16,22,411,0.9625292740046838,0.874468085106383,0.9163879598662207,0.942797195301676,0.8875037467788509,2.554195804195804,3.512019230769231,17.400458916083917,0.9357208518143317,27.44719627528039,beta
0.755,0.245,2288,470,0.9506118881118881,113,0.04938811188811189,0.35398230088495575,425,16,21,409,0.9623529411764706,0.8702127659574468,0.9139664804469274,0.9428732127333925,0.885814244352726,2.554195804195804,3.352381993006993,18.039007867132867,0.936587464966376,26.950327389290166,beta
0.76,0.24,2288,470,0.9493006993006993,116,0.050699300699300696,0.35344827586206895,424,16,21,408,0.9622641509433962,0.8680851063829788,0.912751677852349,0.9428718133360215,0.8855837344246309,2.554195804195804,3.352381993006993,18.51791958041958,0.9370100955953622,26.707719467566463,beta
0.765,0.235,2288,470,0.9471153846153846,121,0.052884615384615384,0.34710743801652894,423,15,20,408,0.9645390070921985,0.8680851063829788,0.9137737961926091,0.9432494096775672,0.8859168317665822,2.3945585664335667,3.1927447552447554,19.31610576923077,0.9374282465680115,26.467851701731163,beta
0.77,0.22999999999999998,2288,470,0.9462412587412588,123,0.053758741258741256,0.35772357723577236,421,15,20,406,0.9643705463182898,0.8638297872340426,0.9113355780022446,0.9430873801006088,0.8823401586813301,2.3945585664335667,3.1927447552447554,19.635380244755247,0.9382266630358266,26.00657486191699,beta
0.775,0.22499999999999998,2288,470,0.9436188811188811,129,0.05638111888111888,0.3643410852713178,419,15,19,404,0.964200477326969,0.8595744680851064,0.9088863892013498,0.9430760682479403,0.8812819766379998,2.3945585664335667,3.0331075174825175,20.593203671328673,0.9390171474692516,25.551815210383605,beta
0.78,0.21999999999999997,2288,470,0.9423076923076923,132,0.057692307692307696,0.3712121212121212,418,15,18,403,0.9641148325358851,0.8574468085106383,0.9076576576576577,0.9430664028247561,0.8811233338208123,2.3945585664335667,2.8734702797202796,21.072115384615383,0.9393981001533316,25.331594135907388,beta
0.785,0.21499999999999997,2288,470,0.9409965034965035,135,0.059003496503496504,0.37037037037037035,417,15,18,402,0.9640287769784173,0.8553191489361702,0.9064261555806088,0.9430836266432335,0.8785005386292378,2.3945585664335667,2.8734702797202796,21.551027097902097,0.9397772993123826,25.112866186736458,beta
0.79,0.20999999999999996,2288,470,0.9396853146853147,138,0.06031468531468531,0.37681159420289856,415,15,18,400,0.963855421686747,0.851063829787234,0.903954802259887,0.9429239001122914,0.8758936973026816,2.3945585664335667,2.8734702797202796,22.02993881118881,0.9405130513274408,24.687083699112073,beta
0.795,0.20499999999999996,2288,470,0.9370629370629371,144,0.06293706293706294,0.3958333333333333,410,15,18,395,0.9634146341463414,0.8404255319148937,0.8977272727272728,0.9432052654392554,0.8716197651395817,2.3945585664335667,2.8734702797202796,22.987762237762237,0.9423214121054058,23.648221036783696,beta
0.8,0.19999999999999996,2288,470,0.9344405594405595,150,0.06555944055944056,0.4066666666666667,406,14,17,392,0.9655172413793104,0.8340425531914893,0.8949771689497718,0.9449987893399555,0.8672953548850036,2.2349213286713288,2.713833041958042,23.945585664335663,0.9437413728236412,22.841002633601647,beta
0.805,0.19499999999999995,2288,470,0.9322552447552448,155,0.06774475524475525,0.4258064516129032,401,14,17,387,0.9650872817955112,0.823404255319149,0.888633754305396,0.9448719516806492,0.862718453305125,2.2349213286713288,2.713833041958042,24.743771853146853,0.9454985803589138,21.855069276075614,beta
0.81,0.18999999999999995,2288,470,0.9322552447552448,155,0.06774475524475525,0.4258064516129032,401,14,17,387,0.9650872817955112,0.823404255319149,0.888633754305396,0.9448719516806492,0.862718453305125,2.2349213286713288,2.713833041958042,24.743771853146853,0.9454985803589138,21.855069276075614,beta
0.815,0.18500000000000005,2288,470,0.9300699300699301,160,0.06993006993006994,0.425,399,14,17,385,0.9649122807017544,0.8191489361702128,0.8860759493670887,0.945030220452369,0.8620228228843907,2.2349213286713288,2.713833041958042,25.541958041958043,0.9461612371457029,21.481666378864563,beta
